Date,Consumption
2008-09-18,1425.2199999999998
2008-09-19,1396.5619999999994
2008-09-20,1182.659
2008-09-21,1098.646
2008-09-22,1432.421
2008-09-23,1471.072
2008-09-24,1451.0459999999994
2008-09-25,1455.36
2008-09-26,1404.2000000000005
2008-09-27,1182.677
2008-09-28,1092.8200000000004
2008-09-29,1415.9740000000006
2008-09-30,1486.4050000000002
2008-10-01,1519.184
2008-10-02,1475.4560000000006
2008-10-03,1145.4889999999998
2008-10-04,1166.7800000000002
2008-10-05,1170.868
2008-10-06,1425.1219999999994
2008-10-07,1441.1270000000006
2008-10-08,1438.879
2008-10-09,1440.8930000000007
2008-10-10,1414.967
2008-10-11,1217.0370000000005
2008-10-12,1105.859
2008-10-13,1426.102
2008-10-14,1453.235
2008-10-15,1472.3389999999995
2008-10-16,1503.075
2008-10-17,1467.77
2008-10-18,1228.5749999999996
2008-10-19,1146.579
2008-10-20,1446.0639999999999
2008-10-21,1494.9470000000001
2008-10-22,1491.1660000000004
2008-10-23,1479.1249999999998
2008-10-24,1457.668
2008-10-25,1232.862
2008-10-26,1188.0910000000001
2008-10-27,1471.1079999999995
2008-10-28,1502.5890000000006
2008-10-29,1501.806
2008-10-30,1501.9289999999999
2008-10-31,1408.747
2008-11-01,1181.148
2008-11-02,1126.5700000000004
2008-11-03,1438.2219999999998
2008-11-04,1460.009
2008-11-05,1470.2870000000007
2008-11-06,1473.1270000000006
2008-11-07,1448.5279999999998
2008-11-08,1244.168
2008-11-09,1183.714
2008-11-10,1519.7420000000006
2008-11-11,1521.1029999999996
2008-11-12,1503.8439999999994
2008-11-13,1489.027
2008-11-14,1485.6659999999995
2008-11-15,1286.46
2008-11-16,1202.2669999999996
2008-11-17,1466.185
2008-11-18,1533.4019999999994
2008-11-19,1557.7749999999994
2008-11-20,1587.9000000000005
2008-11-21,1495.77
2008-11-22,1306.652
2008-11-23,1211.1729999999995
2008-11-24,1499.246
2008-11-25,1532.6409999999994
2008-11-26,1553.878
2008-11-27,1545.3970000000004
2008-11-28,1484.2769999999994
2008-11-29,1268.967
2008-11-30,1178.042
2008-12-01,1491.789
2008-12-02,1538.111
2008-12-03,1541.1019999999994
2008-12-04,1535.1080000000006
2008-12-05,1474.0
2008-12-06,1254.08
2008-12-07,1167.6569999999995
2008-12-08,1486.8739999999998
2008-12-09,1517.7889999999998
2008-12-10,1513.4980000000005
2008-12-11,1512.4890000000007
2008-12-12,1469.5649999999994
2008-12-13,1292.9500000000005
2008-12-14,1182.7810000000004
2008-12-15,1447.775
2008-12-16,1469.6449999999998
2008-12-17,1466.2769999999994
2008-12-18,1424.95
2008-12-19,1361.965
2008-12-20,1258.0280000000002
2008-12-21,1129.4229999999995
2008-12-22,1299.522
2008-12-23,1226.1720000000005
2008-12-24,1086.7980000000002
2008-12-25,1002.092
2008-12-26,1006.087
2008-12-27,1097.525
2008-12-28,1047.014
2008-12-29,1198.2949999999996
2008-12-30,1199.765
2008-12-31,1117.6170000000004
2009-01-01,1018.975
2009-01-02,1161.911
2009-01-03,1178.078
2009-01-04,1130.021
2009-01-05,1333.0410000000004
2009-01-06,1340.8960000000004
2009-01-07,1472.9949999999994
2009-01-08,1454.562
2009-01-09,1453.0770000000002
2009-01-10,1280.255
2009-01-11,1228.367
2009-01-12,1537.3770000000004
2009-01-13,1538.8939999999998
2009-01-14,1515.1690000000006
2009-01-15,1480.042
2009-01-16,1458.938
2009-01-17,1264.181
2009-01-18,1210.11
2009-01-19,1485.7089999999994
2009-01-20,1476.079
2009-01-21,1461.1609999999994
2009-01-22,1482.7969999999998
2009-01-23,1486.6989999999994
2009-01-24,1243.165
2009-01-25,1121.128
2009-01-26,1415.9420000000002
2009-01-27,1464.606
2009-01-28,1453.836
2009-01-29,1439.424
2009-01-30,1403.57
2009-01-31,1238.9189999999999
2009-02-01,1235.619
2009-02-02,1532.456
2009-02-03,1510.231
2009-02-04,1503.451
2009-02-05,1496.1340000000007
2009-02-06,1438.485
2009-02-07,1249.533
2009-02-08,1170.8349999999996
2009-02-09,1465.4220000000007
2009-02-10,1521.0069999999994
2009-02-11,1532.0909999999994
2009-02-12,1487.2309999999998
2009-02-13,1451.9420000000002
2009-02-14,1257.399
2009-02-15,1188.0939999999996
2009-02-16,1467.767
2009-02-17,1494.171
2009-02-18,1493.2440000000006
2009-02-19,1468.1570000000006
2009-02-20,1431.1370000000006
2009-02-21,1222.4700000000005
2009-02-22,1164.1150000000002
2009-02-23,1361.9489999999996
2009-02-24,1369.3159999999996
2009-02-25,1403.307
2009-02-26,1469.486
2009-02-27,1405.005
2009-02-28,1190.2909999999995
2009-03-01,1098.937
2009-03-02,1413.0169999999994
2009-03-03,1427.3850000000002
2009-03-04,1423.119
2009-03-05,1432.391
2009-03-06,1401.981
2009-03-07,1190.84
2009-03-08,1114.7240000000004
2009-03-09,1410.659
2009-03-10,1442.865
2009-03-11,1411.5120000000004
2009-03-12,1421.8149999999994
2009-03-13,1337.7660000000005
2009-03-14,1118.6639999999998
2009-03-15,1067.4339999999997
2009-03-16,1330.62
2009-03-17,1403.564
2009-03-18,1367.5610000000001
2009-03-19,1355.7939999999999
2009-03-20,1302.11
2009-03-21,1125.0849999999996
2009-03-22,1130.425
2009-03-23,1437.3370000000002
2009-03-24,1420.7830000000006
2009-03-25,1409.995
2009-03-26,1387.6099999999994
2009-03-27,1326.0010000000004
2009-03-28,1150.563
2009-03-29,1049.9469999999997
2009-03-30,1332.5649999999996
2009-03-31,1342.825
2009-04-01,1324.322
2009-04-02,1300.6949999999995
2009-04-03,1234.9030000000002
2009-04-04,1057.0539999999999
2009-04-05,971.543
2009-04-06,1240.109
2009-04-07,1251.81
2009-04-08,1257.3460000000002
2009-04-09,1183.6260000000002
2009-04-10,922.4249999999997
2009-04-11,941.3429999999997
2009-04-12,842.395
2009-04-13,860.5079999999997
2009-04-14,1157.5259999999996
2009-04-15,1203.861
2009-04-16,1251.3909999999996
2009-04-17,1257.1
2009-04-18,1078.327
2009-04-19,944.848
2009-04-20,1232.8929999999998
2009-04-21,1260.746
2009-04-22,1276.489
2009-04-23,1280.6170000000004
2009-04-24,1230.0959999999995
2009-04-25,1054.01
2009-04-26,967.429
2009-04-27,1261.964
2009-04-28,1314.0780000000002
2009-04-29,1305.0019999999995
2009-04-30,1245.735
2009-05-01,910.081
2009-05-02,964.497
2009-05-03,934.002
2009-05-04,1257.193
2009-05-05,1324.6920000000002
2009-05-06,1368.8570000000002
2009-05-07,1279.0649999999996
2009-05-08,1265.6909999999998
2009-05-09,1047.7469999999996
2009-05-10,945.299
2009-05-11,1277.3239999999996
2009-05-12,1305.0389999999998
2009-05-13,1297.0320000000004
2009-05-14,1308.3010000000004
2009-05-15,1279.138
2009-05-16,1052.3190000000004
2009-05-17,952.148
2009-05-18,1237.6229999999996
2009-05-19,1241.5639999999999
2009-05-20,1216.5510000000004
2009-05-21,939.3969999999999
2009-05-22,1069.708
2009-05-23,986.8710000000001
2009-05-24,932.701
2009-05-25,1244.3749999999998
2009-05-26,1303.4050000000002
2009-05-27,1276.6489999999994
2009-05-28,1301.1660000000004
2009-05-29,1216.1470000000004
2009-05-30,989.289
2009-05-31,853.3019999999997
2009-06-01,862.577
2009-06-02,1201.5219999999995
2009-06-03,1259.5549999999996
2009-06-04,1267.093
2009-06-05,1230.255
2009-06-06,1068.3860000000002
2009-06-07,958.92
2009-06-08,1246.529
2009-06-09,1277.12
2009-06-10,1255.9819999999995
2009-06-11,1095.474
2009-06-12,1172.562
2009-06-13,1034.6619999999998
2009-06-14,931.702
2009-06-15,1263.042
2009-06-16,1264.813
2009-06-17,1247.367
2009-06-18,1279.025
2009-06-19,1257.991
2009-06-20,1032.422
2009-06-21,935.766
2009-06-22,1238.057
2009-06-23,1292.9499999999996
2009-06-24,1292.12
2009-06-25,1268.12
2009-06-26,1232.066
2009-06-27,1049.105
2009-06-28,944.52
2009-06-29,1246.344
2009-06-30,1287.658
2009-07-01,1293.127
2009-07-02,1289.2400000000002
2009-07-03,1265.6669999999995
2009-07-04,1038.845
2009-07-05,932.981
2009-07-06,1242.8039999999999
2009-07-07,1256.866
2009-07-08,1247.6649999999995
2009-07-09,1245.2979999999998
2009-07-10,1228.297
2009-07-11,1017.3660000000001
2009-07-12,939.9
2009-07-13,1214.356
2009-07-14,1258.6470000000004
2009-07-15,1262.809
2009-07-16,1239.9840000000004
2009-07-17,1228.5510000000004
2009-07-18,1032.839
2009-07-19,915.973
2009-07-20,1205.0190000000002
2009-07-21,1212.442
2009-07-22,1246.2700000000002
2009-07-23,1258.875
2009-07-24,1187.7720000000004
2009-07-25,1005.921
2009-07-26,890.2080000000003
2009-07-27,1178.529
2009-07-28,1197.376
2009-07-29,1196.7109999999998
2009-07-30,1217.8320000000006
2009-07-31,1151.822
2009-08-01,992.89
2009-08-02,934.0649999999997
2009-08-03,1183.942
2009-08-04,1186.975
2009-08-05,1187.3429999999996
2009-08-06,1203.7119999999995
2009-08-07,1185.3100000000004
2009-08-08,1028.781
2009-08-09,948.65
2009-08-10,1239.315
2009-08-11,1247.121
2009-08-12,1243.7890000000002
2009-08-13,1245.7330000000004
2009-08-14,1189.8280000000002
2009-08-15,1011.462
2009-08-16,943.434
2009-08-17,1231.747
2009-08-18,1252.744
2009-08-19,1261.043
2009-08-20,1287.0159999999996
2009-08-21,1257.7599999999995
2009-08-22,1036.386
2009-08-23,927.957
2009-08-24,1251.057
2009-08-25,1290.746
2009-08-26,1284.6809999999996
2009-08-27,1281.0569999999998
2009-08-28,1262.891
2009-08-29,1052.3739999999998
2009-08-30,949.7769999999997
2009-08-31,1239.968
2009-09-01,1324.961
2009-09-02,1325.8019999999995
2009-09-03,1345.6270000000004
2009-09-04,1317.1750000000004
2009-09-05,1120.1680000000001
2009-09-06,986.187
2009-09-07,1271.3870000000004
2009-09-08,1312.59
2009-09-09,1314.2910000000004
2009-09-10,1324.941
2009-09-11,1290.365
2009-09-12,1081.7520000000004
2009-09-13,1006.416
2009-09-14,1337.39
2009-09-15,1351.629
2009-09-16,1342.7379999999996
2009-09-17,1348.055
2009-09-18,1305.4409999999998
2009-09-19,1093.832
2009-09-20,997.675
2009-09-21,1304.2799999999995
2009-09-22,1337.0939999999996
2009-09-23,1344.884
2009-09-24,1335.881
2009-09-25,1289.55
2009-09-26,1080.1029999999996
2009-09-27,986.645
2009-09-28,1325.5610000000001
2009-09-29,1361.148
2009-09-30,1354.011
2009-10-01,1382.881
2009-10-02,1324.85
2009-10-03,1121.906
2009-10-04,1107.4160000000004
2009-10-05,1344.111
2009-10-06,1375.2940000000006
2009-10-07,1383.1930000000002
2009-10-08,1372.2999999999995
2009-10-09,1335.2979999999998
2009-10-10,1161.828
2009-10-11,1069.558
2009-10-12,1373.4070000000004
2009-10-13,1388.214
2009-10-14,1424.4809999999993
2009-10-15,1428.3410000000001
2009-10-16,1413.0279999999998
2009-10-17,1192.004
2009-10-18,1083.23
2009-10-19,1375.5929999999994
2009-10-20,1405.6480000000006
2009-10-21,1423.3889999999994
2009-10-22,1436.1929999999993
2009-10-23,1388.937
2009-10-24,1183.3169999999998
2009-10-25,1090.388
2009-10-26,1392.2969999999993
2009-10-27,1405.6109999999994
2009-10-28,1401.9489999999996
2009-10-29,1400.8829999999996
2009-10-30,1352.6570000000004
2009-10-31,1161.853
2009-11-01,1103.823
2009-11-02,1413.4790000000007
2009-11-03,1430.7929999999994
2009-11-04,1451.736
2009-11-05,1433.6129999999996
2009-11-06,1401.9220000000007
2009-11-07,1221.0500000000004
2009-11-08,1108.823
2009-11-09,1447.9789999999994
2009-11-10,1456.987
2009-11-11,1452.3660000000007
2009-11-12,1459.2229999999995
2009-11-13,1406.469
2009-11-14,1220.361
2009-11-15,1110.283
2009-11-16,1428.7139999999995
2009-11-17,1445.4679999999996
2009-11-18,1495.9720000000002
2009-11-19,1465.311
2009-11-20,1433.207
2009-11-21,1201.5439999999999
2009-11-22,1140.583
2009-11-23,1498.7240000000006
2009-11-24,1513.6860000000001
2009-11-25,1476.4210000000005
2009-11-26,1490.9840000000006
2009-11-27,1459.1229999999994
2009-11-28,1257.6239999999998
2009-11-29,1152.014
2009-11-30,1446.871
2009-12-01,1493.8870000000006
2009-12-02,1488.9009999999994
2009-12-03,1491.4029999999998
2009-12-04,1464.589
2009-12-05,1268.0739999999996
2009-12-06,1156.702
2009-12-07,1455.8250000000005
2009-12-08,1481.535
2009-12-09,1483.9920000000006
2009-12-10,1489.3740000000007
2009-12-11,1461.2569999999994
2009-12-12,1254.6660000000004
2009-12-13,1162.139
2009-12-14,1484.3330000000005
2009-12-15,1507.0379999999998
2009-12-16,1503.558
2009-12-17,1508.7030000000002
2009-12-18,1475.0239999999994
2009-12-19,1321.729
2009-12-20,1249.403
2009-12-21,1433.996
2009-12-22,1396.681
2009-12-23,1322.786
2009-12-24,1125.067
2009-12-25,1105.464
2009-12-26,1100.908
2009-12-27,1072.47
2009-12-28,1211.7910000000004
2009-12-29,1207.905
2009-12-30,1192.1960000000004
2009-12-31,1106.4669999999999
2010-01-01,1057.3719999999996
2010-01-02,1161.042
2010-01-03,1132.069
2010-01-04,1346.2499999999998
2010-01-05,1457.374
2010-01-06,1434.0550000000005
2010-01-07,1493.432
2010-01-08,1489.4399999999994
2010-01-09,1380.0710000000006
2010-01-10,1240.762
2010-01-11,1493.487
2010-01-12,1555.3380000000002
2010-01-13,1581.3869999999995
2010-01-14,1523.6560000000006
2010-01-15,1496.9129999999998
2010-01-16,1326.3059999999996
2010-01-17,1202.8990000000006
2010-01-18,1438.1430000000007
2010-01-19,1486.586
2010-01-20,1491.812
2010-01-21,1498.586
2010-01-22,1469.0110000000002
2010-01-23,1295.687
2010-01-24,1181.073
2010-01-25,1439.7289999999994
2010-01-26,1524.658
2010-01-27,1599.297
2010-01-28,1585.2689999999993
2010-01-29,1493.0199999999998
2010-01-30,1322.9330000000002
2010-01-31,1203.635
2010-02-01,1536.4529999999993
2010-02-02,1607.6250000000002
2010-02-03,1585.581
2010-02-04,1521.6709999999994
2010-02-05,1509.0849999999994
2010-02-06,1287.804
2010-02-07,1183.454
2010-02-08,1516.0120000000006
2010-02-09,1556.84
2010-02-10,1574.033
2010-02-11,1587.0699999999995
2010-02-12,1549.4269999999995
2010-02-13,1325.6040000000005
2010-02-14,1219.4799999999998
2010-02-15,1469.206
2010-02-16,1506.406
2010-02-17,1540.4260000000006
2010-02-18,1528.5450000000005
2010-02-19,1507.0159999999994
2010-02-20,1314.419
2010-02-21,1189.077
2010-02-22,1495.546
2010-02-23,1522.1660000000004
2010-02-24,1488.661
2010-02-25,1483.0320000000004
2010-02-26,1453.283
2010-02-27,1269.7939999999999
2010-02-28,1197.3150000000005
2010-03-01,1527.3929999999998
2010-03-02,1572.645
2010-03-03,1542.4880000000005
2010-03-04,1548.1839999999993
2010-03-05,1509.53
2010-03-06,1310.888
2010-03-07,1216.408
2010-03-08,1535.1760000000006
2010-03-09,1566.8039999999999
2010-03-10,1548.4189999999999
2010-03-11,1580.8120000000006
2010-03-12,1502.92
2010-03-13,1258.107
2010-03-14,1154.1609999999996
2010-03-15,1469.79
2010-03-16,1496.7189999999994
2010-03-17,1462.7669999999994
2010-03-18,1422.068
2010-03-19,1366.92
2010-03-20,1174.017
2010-03-21,1069.4419999999998
2010-03-22,1395.422
2010-03-23,1382.854
2010-03-24,1364.1889999999999
2010-03-25,1366.6070000000002
2010-03-26,1346.088
2010-03-27,1135.454
2010-03-28,1046.216
2010-03-29,1351.473
2010-03-30,1329.1609999999996
2010-03-31,1346.7
2010-04-01,1400.8459999999993
2010-04-02,1062.765
2010-04-03,1095.721
2010-04-04,1003.789
2010-04-05,1027.339
2010-04-06,1314.0559999999996
2010-04-07,1341.659
2010-04-08,1371.16
2010-04-09,1363.0069999999996
2010-04-10,1162.2219999999998
2010-04-11,1093.6560000000004
2010-04-12,1405.8019999999995
2010-04-13,1407.3749999999998
2010-04-14,1411.0280000000007
2010-04-15,1395.721
2010-04-16,1369.7640000000004
2010-04-17,1130.5649999999996
2010-04-18,1022.6959999999997
2010-04-19,1314.785
2010-04-20,1357.79
2010-04-21,1392.5489999999998
2010-04-22,1348.7320000000002
2010-04-23,1293.3799999999997
2010-04-24,1085.058
2010-04-25,1005.093
2010-04-26,1347.3259999999998
2010-04-27,1344.4569999999997
2010-04-28,1326.2880000000002
2010-04-29,1322.9620000000002
2010-04-30,1327.5729999999996
2010-05-01,1003.133
2010-05-02,1025.534
2010-05-03,1357.7600000000002
2010-05-04,1380.307
2010-05-05,1377.111
2010-05-06,1457.839
2010-05-07,1378.9710000000002
2010-05-08,1143.806
2010-05-09,1038.1689999999999
2010-05-10,1368.266
2010-05-11,1381.515
2010-05-12,1388.1530000000002
2010-05-13,1075.688
2010-05-14,1235.5000000000002
2010-05-15,1166.953
2010-05-16,1081.379
2010-05-17,1349.0529999999999
2010-05-18,1389.235
2010-05-19,1419.6850000000006
2010-05-20,1387.039
2010-05-21,1317.8300000000004
2010-05-22,1076.471
2010-05-23,944.937
2010-05-24,972.08
2010-05-25,1300.6419999999996
2010-05-26,1354.294
2010-05-27,1350.6559999999995
2010-05-28,1308.454
2010-05-29,1093.815
2010-05-30,1034.115
2010-05-31,1350.434
2010-06-01,1337.078
2010-06-02,1343.5869999999998
2010-06-03,1139.352
2010-06-04,1193.694
2010-06-05,1060.277
2010-06-06,999.8829999999997
2010-06-07,1330.382
2010-06-08,1340.9370000000001
2010-06-09,1353.64
2010-06-10,1369.2730000000004
2010-06-11,1359.5219999999995
2010-06-12,1138.5
2010-06-13,1023.9680000000001
2010-06-14,1295.0990000000004
2010-06-15,1310.2299999999998
2010-06-16,1320.1429999999998
2010-06-17,1342.281
2010-06-18,1310.5819999999999
2010-06-19,1125.19
2010-06-20,1023.3589999999997
2010-06-21,1310.2160000000001
2010-06-22,1319.2759999999996
2010-06-23,1307.4819999999995
2010-06-24,1316.5400000000004
2010-06-25,1308.492
2010-06-26,1104.93
2010-06-27,1005.694
2010-06-28,1327.9220000000005
2010-06-29,1361.9249999999995
2010-06-30,1358.6989999999996
2010-07-01,1363.2870000000005
2010-07-02,1357.976
2010-07-03,1148.1429999999998
2010-07-04,1051.1760000000004
2010-07-05,1343.7969999999998
2010-07-06,1350.1720000000005
2010-07-07,1329.224
2010-07-08,1353.0549999999996
2010-07-09,1359.894
2010-07-10,1154.16
2010-07-11,1072.726
2010-07-12,1378.439
2010-07-13,1370.1139999999998
2010-07-14,1385.9159999999995
2010-07-15,1369.997
2010-07-16,1317.36
2010-07-17,1120.1840000000002
2010-07-18,978.316
2010-07-19,1286.726
2010-07-20,1334.0339999999999
2010-07-21,1356.766
2010-07-22,1367.158
2010-07-23,1316.842
2010-07-24,1139.1119999999996
2010-07-25,1004.8920000000003
2010-07-26,1293.006
2010-07-27,1302.398
2010-07-28,1326.5230000000004
2010-07-29,1310.573
2010-07-30,1254.6660000000004
2010-07-31,1070.8589999999997
2010-08-01,985.373
2010-08-02,1273.6119999999996
2010-08-03,1276.3310000000001
2010-08-04,1279.071
2010-08-05,1286.8190000000004
2010-08-06,1271.6389999999994
2010-08-07,1073.063
2010-08-08,1008.784
2010-08-09,1279.168
2010-08-10,1298.341
2010-08-11,1322.1800000000005
2010-08-12,1323.868
2010-08-13,1278.425
2010-08-14,1097.85
2010-08-15,1032.5919999999996
2010-08-16,1314.507
2010-08-17,1365.1760000000004
2010-08-18,1362.255
2010-08-19,1324.15
2010-08-20,1299.9640000000004
2010-08-21,1113.113
2010-08-22,1050.307
2010-08-23,1383.504
2010-08-24,1380.6429999999998
2010-08-25,1364.467
2010-08-26,1360.0839999999996
2010-08-27,1360.2379999999996
2010-08-28,1134.577
2010-08-29,1051.797
2010-08-30,1328.642
2010-08-31,1340.2620000000004
2010-09-01,1361.1629999999998
2010-09-02,1362.5119999999995
2010-09-03,1352.2720000000004
2010-09-04,1146.773
2010-09-05,1037.348
2010-09-06,1326.9029999999998
2010-09-07,1415.65
2010-09-08,1446.078
2010-09-09,1418.8220000000001
2010-09-10,1372.188
2010-09-11,1138.029
2010-09-12,1060.9510000000002
2010-09-13,1382.4230000000002
2010-09-14,1426.966
2010-09-15,1440.8770000000006
2010-09-16,1426.9170000000001
2010-09-17,1393.312
2010-09-18,1188.621
2010-09-19,1059.5510000000004
2010-09-20,1373.955
2010-09-21,1404.236
2010-09-22,1396.9579999999994
2010-09-23,1394.067
2010-09-24,1383.504
2010-09-25,1173.4250000000004
2010-09-26,1077.891
2010-09-27,1441.4329999999998
2010-09-28,1475.4710000000002
2010-09-29,1419.43
2010-09-30,1422.3799999999994
2010-10-01,1400.481
2010-10-02,1207.986
2010-10-03,1087.575
2010-10-04,1387.41
2010-10-05,1422.9729999999995
2010-10-06,1412.5520000000001
2010-10-07,1420.1140000000007
2010-10-08,1412.619
2010-10-09,1185.625
2010-10-10,1072.749
2010-10-11,1376.504
2010-10-12,1421.4089999999994
2010-10-13,1431.4310000000007
2010-10-14,1446.6129999999994
2010-10-15,1431.414
2010-10-16,1238.037
2010-10-17,1136.9009999999996
2010-10-18,1424.0159999999994
2010-10-19,1470.059
2010-10-20,1493.7320000000002
2010-10-21,1512.96
2010-10-22,1484.3369999999998
2010-10-23,1250.9249999999995
2010-10-24,1212.5230000000001
2010-10-25,1460.396
2010-10-26,1475.015
2010-10-27,1480.9739999999995
2010-10-28,1471.12
2010-10-29,1434.2329999999995
2010-10-30,1235.6799999999996
2010-10-31,1118.753
2010-11-01,1213.3490000000004
2010-11-02,1460.8579999999995
2010-11-03,1482.4340000000002
2010-11-04,1513.3220000000001
2010-11-05,1498.494
2010-11-06,1255.4569999999999
2010-11-07,1151.835
2010-11-08,1460.779
2010-11-09,1490.641
2010-11-10,1499.223
2010-11-11,1504.1879999999999
2010-11-12,1520.523
2010-11-13,1256.934
2010-11-14,1133.64
2010-11-15,1454.9029999999998
2010-11-16,1522.9289999999999
2010-11-17,1520.7370000000005
2010-11-18,1524.217
2010-11-19,1496.8959999999993
2010-11-20,1290.092
2010-11-21,1172.9680000000005
2010-11-22,1530.9209999999994
2010-11-23,1594.259
2010-11-24,1582.969
2010-11-25,1571.1939999999993
2010-11-26,1549.409
2010-11-27,1351.1429999999998
2010-11-28,1262.721
2010-11-29,1616.4489999999996
2010-11-30,1622.1609999999994
2010-12-01,1709.5679999999998
2010-12-02,1664.8959999999993
2010-12-03,1632.359
2010-12-04,1434.737
2010-12-05,1329.4480000000005
2010-12-06,1576.333
2010-12-07,1605.1800000000005
2010-12-08,1610.8039999999999
2010-12-09,1625.65
2010-12-10,1594.237
2010-12-11,1445.6629999999998
2010-12-12,1283.2850000000005
2010-12-13,1576.131
2010-12-14,1645.8040000000005
2010-12-15,1644.2220000000002
2010-12-16,1652.187
2010-12-17,1571.7109999999998
2010-12-18,1392.611
2010-12-19,1267.5560000000005
2010-12-20,1538.8370000000002
2010-12-21,1537.3120000000001
2010-12-22,1487.529
2010-12-23,1416.1850000000006
2010-12-24,1215.323
2010-12-25,1145.5550000000005
2010-12-26,1149.256
2010-12-27,1339.74
2010-12-28,1357.764
2010-12-29,1357.1919999999998
2010-12-30,1332.3670000000004
2010-12-31,1199.812
2011-01-01,1080.314
2011-01-02,1104.7990000000002
2011-01-03,1422.2420000000006
2011-01-04,1482.1610000000005
2011-01-05,1489.005
2011-01-06,1387.5120000000004
2011-01-07,1404.1729999999998
2011-01-08,1248.835
2011-01-09,1161.691
2011-01-10,1495.649
2011-01-11,1530.622
2011-01-12,1536.61
2011-01-13,1528.0049999999994
2011-01-14,1489.536
2011-01-15,1269.8070000000002
2011-01-16,1158.68
2011-01-17,1482.8239999999994
2011-01-18,1520.566
2011-01-19,1538.906
2011-01-20,1559.1470000000004
2011-01-21,1544.4870000000005
2011-01-22,1338.866
2011-01-23,1207.908
2011-01-24,1530.659
2011-01-25,1562.18
2011-01-26,1568.5679999999993
2011-01-27,1571.236
2011-01-28,1553.9660000000001
2011-01-29,1354.3280000000002
2011-01-30,1228.0020000000004
2011-01-31,1553.7240000000006
2011-02-01,1607.3059999999994
2011-02-02,1599.5950000000007
2011-02-03,1572.5200000000002
2011-02-04,1532.5220000000004
2011-02-05,1298.435
2011-02-06,1173.3
2011-02-07,1472.621
2011-02-08,1505.4530000000002
2011-02-09,1523.6069999999993
2011-02-10,1518.2620000000004
2011-02-11,1466.917
2011-02-12,1254.182
2011-02-13,1143.461
2011-02-14,1459.736
2011-02-15,1505.2309999999998
2011-02-16,1487.208
2011-02-17,1503.79
2011-02-18,1506.451
2011-02-19,1278.3800000000006
2011-02-20,1174.911
2011-02-21,1517.787
2011-02-22,1557.3840000000002
2011-02-23,1573.4690000000005
2011-02-24,1557.491
2011-02-25,1512.3159999999998
2011-02-26,1280.418
2011-02-27,1160.09
2011-02-28,1471.11
2011-03-01,1489.2610000000002
2011-03-02,1499.328
2011-03-03,1495.256
2011-03-04,1470.0259999999994
2011-03-05,1263.706
2011-03-06,1141.524
2011-03-07,1412.3529999999994
2011-03-08,1448.1850000000006
2011-03-09,1479.812
2011-03-10,1465.654
2011-03-11,1429.6350000000002
2011-03-12,1207.971
2011-03-13,1089.81
2011-03-14,1408.525
2011-03-15,1404.983
2011-03-16,1437.5339999999994
2011-03-17,1466.4140000000002
2011-03-18,1441.319
2011-03-19,1186.4260000000004
2011-03-20,1092.594
2011-03-21,1418.3540000000007
2011-03-22,1441.4969999999994
2011-03-23,1437.463
2011-03-24,1425.321
2011-03-25,1402.984
2011-03-26,1197.815
2011-03-27,1065.539
2011-03-28,1399.3269999999998
2011-03-29,1414.582
2011-03-30,1411.8980000000006
2011-03-31,1431.579
2011-04-01,1396.4820000000002
2011-04-02,1146.6760000000004
2011-04-03,1060.371
2011-04-04,1416.5629999999999
2011-04-05,1431.696
2011-04-06,1427.6429999999998
2011-04-07,1458.4439999999993
2011-04-08,1430.029
2011-04-09,1187.0920000000006
2011-04-10,1082.3339999999996
2011-04-11,1410.9979999999996
2011-04-12,1466.4069999999995
2011-04-13,1473.3870000000006
2011-04-14,1464.7880000000002
2011-04-15,1429.5780000000007
2011-04-16,1209.07
2011-04-17,1079.892
2011-04-18,1407.477
2011-04-19,1425.741
2011-04-20,1417.891
2011-04-21,1378.554
2011-04-22,1066.316
2011-04-23,1090.0410000000004
2011-04-24,964.8290000000003
2011-04-25,1000.534
2011-04-26,1361.4620000000002
2011-04-27,1415.0220000000004
2011-04-28,1405.1239999999993
2011-04-29,1380.9720000000002
2011-04-30,1136.5559999999996
2011-05-01,971.752
2011-05-02,1371.2010000000002
2011-05-03,1420.2169999999994
2011-05-04,1431.142
2011-05-05,1424.5359999999994
2011-05-06,1385.438
2011-05-07,1176.578
2011-05-08,1055.016
2011-05-09,1395.5400000000006
2011-05-10,1421.3220000000001
2011-05-11,1418.886
2011-05-12,1415.283
2011-05-13,1382.053
2011-05-14,1170.63
2011-05-15,1033.263
2011-05-16,1367.0120000000004
2011-05-17,1393.9510000000002
2011-05-18,1406.908
2011-05-19,1417.3870000000004
2011-05-20,1390.0539999999999
2011-05-21,1167.279
2011-05-22,1055.781
2011-05-23,1372.9840000000004
2011-05-24,1406.0079999999996
2011-05-25,1396.6760000000004
2011-05-26,1417.049
2011-05-27,1393.5539999999999
2011-05-28,1159.803
2011-05-29,1043.107
2011-05-30,1383.2479999999996
2011-05-31,1416.1990000000005
2011-06-01,1352.2779999999998
2011-06-02,1044.3640000000003
2011-06-03,1210.6039999999996
2011-06-04,1117.677
2011-06-05,1032.762
2011-06-06,1377.5239999999994
2011-06-07,1408.77
2011-06-08,1395.6099999999994
2011-06-09,1399.6860000000001
2011-06-10,1357.0489999999995
2011-06-11,1126.835
2011-06-12,946.096
2011-06-13,995.4599999999997
2011-06-14,1363.2130000000002
